Altitude_m,Airspeed_m_s,EM_Power_kW,RPM,Pitch,Efficiency,ViscousLoss
2222.222222222222,47.77777777777778,2227777.777777778,1200.3705646448534,20.0078125,0.6853912775809895,40488.535353210245
2222.222222222222,47.77777777777778,2500000.0,1200.3614469538013,20.921875,0.672176659185744,40487.61274023557
2222.222222222222,66.66666666666667,50000.0,1200.2952377635288,16.65625,0.03871822348189016,40480.91349758707
2222.222222222222,66.66666666666667,322222.22222222225,1199.9495509441876,17.3291015625,0.7151064738455177,40445.9478792141
2222.222222222222,66.66666666666667,594444.4444444445,1199.9927138465575,17.01171875,0.25872562925479925,40450.31263095338
2222.222222222222,66.66666666666667,866666.6666666667,1200.1495229304312,18.484375,0.6413091812070474,40466.17224067669
2222.222222222222,66.66666666666667,1138888.888888889,1199.5207008338753,19.779296875,0.7832421967814499,40402.59842944625
2222.222222222222,66.66666666666667,1411111.1111111112,1199.7037617121093,20.76953125,0.8147753373364837,40421.098978724905
2222.222222222222,66.66666666666667,1683333.3333333335,1199.7651153744255,21.556640625,0.8046094866661767,40427.30078295313
2222.222222222222,66.66666666666667,1955555.5555555557,1200.1690523656675,22.2421875,0.7857395918926213,40468.14773040075
2222.222222222222,66.66666666666667,2227777.777777778,1200.378752017067,22.978515625,0.7771994441897184,40489.36383979626
2222.222222222222,66.66666666666667,2500000.0,1199.7208178652447,23.791015625,0.7751707239935928,40422.822999965094
2222.222222222222,85.55555555555556,50000.0,999.5015693551471,25.162109375,0.01,23374.186037612697
2222.222222222222,85.55555555555556,322222.22222222225,999.8569477464332,25.771484375,0.01,23399.127372544215
2222.222222222222,85.55555555555556,594444.4444444445,999.7668226177665,27.193359375,0.6574550114194866,23392.800489619338
2222.222222222222,85.55555555555556,866666.6666666667,1000.1764276146097,28.18359375,0.8007258878817662,23421.564399248346
2222.222222222222,85.55555555555556,1138888.888888889,1000.2028344031498,29.021484375,0.8281553516304904,23423.419585825977
2222.222222222222,85.55555555555556,1411111.1111111112,1000.2219334763814,29.91015625,0.8471495504096861,23424.761436098364
2222.222222222222,85.55555555555556,1683333.3333333335,1000.2619700063606,30.748046875,0.848740767768506,23427.574462904835
2222.222222222222,85.55555555555556,1955555.5555555557,999.7470454724564,31.560546875,0.8416013968560411,23391.41226492873
2222.222222222222,85.55555555555556,2227777.777777778,999.7736296126817,32.34765625,0.8335708282924735,23393.278308310302
2222.222222222222,85.55555555555556,2500000.0,999.7085224095603,33.16015625,0.8278736444977892,23388.70835859108
2222.222222222222,104.44444444444444,50000.0,1000.0283363746037,29.80859375,0.01,23411.1621895693
